score,review,5star,4star,3star,2star,1star,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,director,channel,permission
5.2,14738人评价,4.3%,4.3%,37.2%,35.1%,12.5%,编剧: 张三工作室 / 韩旸 / 徐子沅,高圆圆 / 张鲁一 / 王耀庆 / 王真儿 / 胡歌 / 尤靖茹 / 邬君梅 / 李乃文 / 喻恩泰 / 李建义 / 徐玉兰 / 闫学晶 / 宋楠惜 / 翟宇佳 / 赵浩闳 / 林子烨 / 冯雪雅 / 曾一萱 / 邵逸凡更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-01-05(中国大陆),,集数: 45,单集片长: 45分钟,,IMDb: tt18265574,完美伴侣,https://www.douban.com/doubanapp/dispatch?uri=/tv/35196566,导演: 林玉芬 / 梁胜权,,
8.5,5145人评价,40.2%,40.2%,15.1%,1.0%,0.2%,,周子其 / 李文婷 / 陈楚乔,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-24(中国大陆),,集数: 4,单集片长: 35分钟,又名: Dare To Grow Up,,真实生长,https://www.douban.com/doubanapp/dispatch?uri=/tv/35099837,导演: 张琳,腾讯视频,VIP免费观看
,暂无评分,,,,,,编剧: 刘维 / 刘泽敏 / 石建娜 / 刘清润 / 朱海莹 / 刘峰 / 黄文基 / 耿漪淼,祖晴 / 张琳 / 邓玉婷 / 梁颖 / 刘红韵 / 高全胜更多...,类型: 喜剧 / 动画 / 儿童 / 奇幻 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-07-15(中国大陆),,集数: 60,单集片长: 15分钟,又名: 羊村守护者5 / 异国大营救2,,喜羊羊与灰太狼之奇妙大营救,https://www.douban.com/doubanapp/dispatch?uri=/tv/35890473,导演: 梁嘉琪 / 陈辉衍,爱奇艺视频,免费观看
,暂无评分,,,,,,编剧: 刘维 / 刘泽敏 / 石建娜 / 刘清润 / 朱海莹 / 刘峰 / 黄文基 / 耿漪淼,祖晴 / 张琳 / 邓玉婷 / 梁颖 / 刘红韵 / 高全胜更多...,类型: 喜剧 / 动画 / 儿童 / 奇幻 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-07-15(中国大陆),,集数: 60,单集片长: 15分钟,又名: 羊村守护者5 / 异国大营救2,,喜羊羊与灰太狼之奇妙大营救,https://www.douban.com/doubanapp/dispatch?uri=/tv/35890473,导演: 梁嘉琪 / 陈辉衍,芒果TV,免费观看
5.9,10118人评价,6.3%,6.3%,50.5%,19.2%,8.7%,编剧: 疏影 / 胡慧 / 代冉,高瀚宇 / 郑湫泓 / 赫雷 / 王珮寒 / 白昕怡 / 杨雪儿 / 陆路 / 任杰 / 曾希瑭 / 陈露茜更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-14(中国大陆),,集数: 16,单集片长: 70分钟,又名: Dine with love,,陪你一起好好吃饭,https://www.douban.com/doubanapp/dispatch?uri=/tv/35369738,导演: 陈钢,芒果TV,VIP免费观看
7.6,10173人评价,29.1%,29.1%,23.5%,8.3%,3.3%,,李宇春 / 张亚东 / 呼兰 / 徐志胜 / 陈鸿宇 / 陈粒 / 丢火车 / 贰佰 / 房东的猫 / 风子 / 好妹妹 / 海尾巴 / 蒋先贵 / 鹿京周 / 刘莉旻 / 林仟淇 / 柳爽 / 马飞 / 马条 / 水木年华 / 万晓利 / 谢春花 / 小河 / 许钧 / 小娟与山谷里的居民 / 小六 / 叶蓓 / 庄达菲 / 钟立风 / 张若水 / 张玮玮 / 周云蓬 / 昨夜派对L. N Party更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-23(中国大陆),,集数: 10,,又名: Folk 2022,,我们民谣2022,https://www.douban.com/doubanapp/dispatch?uri=/tv/35875029,导演: 姜滨,,
7.2,6550人评价,17.6%,17.6%,26.3%,9.4%,4.2%,编剧: 许芃芃 / 范侃,李一桐 / 金瀚 / 曾可妮 / 王子睿 / 范津玮 / 卢昱晓 / 赵圆圆 / 吴亚衡 / 王艺禅更多...,类型: 剧情 / 爱情 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-10-01(中国大陆),,集数: 30,单集片长: 40,又名: My Deepest Dream,IMDb: tt23333038,乌云遇皎月,https://www.douban.com/doubanapp/dispatch?uri=/tv/30466884,导演: 蔡聪 / 于中中,腾讯视频,VIP免费观看
8.1,8398人评价,30.8%,30.8%,21.8%,2.3%,0.8%,,大左 / 杨迪 / 陈铭 / 陈超,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-04-15(中国大陆),季数: 7,集数: 10,单集片长: 80分钟,又名: Informal Talks,,非正式会谈 第七季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35741349,,哔哩哔哩,VIP免费观看
8.8,2697人评价,52.2%,52.2%,9.5%,0.7%,0.4%,,周涛 / 何炅,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-28(中国大陆),季数: 2,集数: 10,单集片长: 50分钟,,,中国 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35774302,,芒果TV,VIP免费观看
5.8,10334人评价,11.7%,11.7%,33.8%,22.1%,15.3%,,张凯丽 / 刘敏涛 / 杨幂 / 赵今麦 / 丁程鑫 / 韩东君 / 李斯丹妮更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-17(中国大陆),,集数: 14,,又名: 花儿与少年4 / 花儿与少年·露营季 / 花儿与少年 第四季,,花儿与少年 露营季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35877541,,咪咕视频,VIP免费观看
5.8,10334人评价,11.7%,11.7%,33.8%,22.1%,15.3%,,张凯丽 / 刘敏涛 / 杨幂 / 赵今麦 / 丁程鑫 / 韩东君 / 李斯丹妮更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-17(中国大陆),,集数: 14,,又名: 花儿与少年4 / 花儿与少年·露营季 / 花儿与少年 第四季,,花儿与少年 露营季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35877541,,芒果TV,免费观看
8.1,2342人评价,30.3%,30.3%,19.2%,0.5%,1.4%,编剧: 甘佩,蒲熠星 / 齐思钧 / 马剑越 / 石凯 / 何运晨 / 罗予彤 / 火树更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-04(中国大陆),季数: 2,集数: 15,单集片长: 15分钟,,,YES OR NO 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35754966,,芒果TV,免费观看
5.5,18536人评价,3.2%,3.2%,52.9%,25.4%,7.8%,编剧: 黄国辉 / 萧光汉 / 蔡淑贤 / 廖雨琦 / 苏侃风 / 冯伟涛,张智霖 / 杨茜尧 / 李彩桦 / 罗子溢 / 熊黛林 / 黄浩然 / 梁靖琪 / 郭政鸿 / 于洋 / 陈曼娜 / 艾威 / 余安安 / 陈明君 / 朱鉴然 / 刘沛蘅 /  潘艺桐更多...,类型: 剧情,制片国家/地区: 中国大陆 / 中国香港,语言: 汉语普通话 / 粤语,2022-01-04(中国大陆),,集数: 30,单集片长: 45,又名: Modern Dynasty,,家族荣耀,https://www.douban.com/doubanapp/dispatch?uri=/tv/35274718,导演: 洪金泼 / 蔡晶盛 / 曾敏珊,优酷视频,VIP免费观看
7.0,29093人评价,11.1%,11.1%,42.1%,6.9%,1.8%,,李诞 / 杨笠 / 杨蒙恩 / 庞博 / 徐志胜 / 何广智 / 程璐 / 呼兰 / 王建国 / 王勉 / 成龙 / 杨幂 / 谭乔 / 梁海源 / 黄晓明 / 杨天真更多...,类型: 真人秀 / 脱口秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-07(中国大陆),,集数: 10,单集片长: 90分钟,又名: 怎么办！专场 / 脱口秀扩列计划,,怎么办！脱口秀专场,https://www.douban.com/doubanapp/dispatch?uri=/tv/35890470,导演: 谭晓虹,,
5.7,8153人评价,6.0%,6.0%,42.1%,19.7%,13.1%,编剧: 束焕,秦霄贤 / 赵小棠 / 孟鹤堂 / 张昊玥 / 曹鹤阳 / 李鹤东 / 张鹤伦 / 朱云峰更多...,类型: 剧情 / 喜剧 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-03(中国大陆),,集数: 35,单集片长: 35分钟,又名: 德云瓦舍,,瓦舍江湖,https://www.douban.com/doubanapp/dispatch?uri=/tv/35235425,导演: 綦小卉,爱奇艺视频,VIP免费观看
5.7,9399人评价,10.2%,10.2%,30.9%,30.7%,11.3%,编剧: 企定定编剧团队 / 铃旂 / 王冰 / 陈子豪 / 段岚丽,胡一天 / 陈钰琪 / 王天辰 / 白冰 / 刘怡潼 / 黑泽 / 代文雯 / 张雪菡 / 李林 / 闵政 / 王德顺 / 范湉湉 / 于明加更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-09-05(中国大陆),,集数: 30,单集片长: 45分钟,又名: See You Again,IMDb: tt19782144,超时空罗曼史,https://www.douban.com/doubanapp/dispatch?uri=/tv/35316532,导演: 王枫,爱奇艺视频,VIP免费观看
9.5,3572人评价,79.2%,79.2%,2.4%,0.3%,0.0%,,吴磊,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-04(中国大陆),,集数: 4,单集片长: 20分钟,,,骑有此理,https://www.douban.com/doubanapp/dispatch?uri=/tv/35797739,,,
,暂无评分,,,,,,编剧: 杨思远,杨超越 / 柳岩 / 范明 / 王宁 / 尚九熙 / 庄则熙 / 韩陌 / 小沈阳 / 梁龙 / 张大大 / 李玲玉 / 王浩信 / 朱云峰 / 李宗恒 / 余有矿更多...,类型: 剧情 / 喜剧,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-16(中国大陆),,集数: 24,单集片长: 30分钟,又名: Sisterhood,IMDb: tt25404502,家有姐妹,https://www.douban.com/doubanapp/dispatch?uri=/tv/35943634,导演: 张笑赫 / 太田允,,
5.9,21338人评价,4.8%,4.8%,51.7%,21.7%,4.3%,编剧: 胥悦,廖凡 / 陈飞宇 / 苏可 / 吕晓霖 / 李丛喜 / 孙岩 / 王同辉 / 丁冠森 / 上白 / 范帅琦 / 李晟烨 / 刘洋 / 索牧 / 王铮 / 李延 / 夏嘉伟 / 萧李臻瑱更多...,类型: 悬疑 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-01-18(中国大陆),,集数: 12,单集片长: 45分钟,又名: Gold Panning,,淘金,https://www.douban.com/doubanapp/dispatch?uri=/tv/35235299,导演: 蒋卓原,爱奇艺视频,VIP免费观看
5.9,36238人评价,4.7%,4.7%,53.2%,19.5%,5.5%,编剧: 柏邦妮 / 蔡一玛 / 杨晓慧 / 侯颖,钟汉良 / 李小冉 / 王阳 / 田蕾希 / 张晨光 / 王骁 / 米可 / 范诗然 / 战宇 / 陈天明 / 秦鸣悦 / 古斌 / 刘大为 / 许文广 / 严晓频更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-01-18(中国大陆),,集数: 30,单集片长: 45分钟,又名: 往后余生 / Because of Love,IMDb: tt17322684,今生有你,https://www.douban.com/doubanapp/dispatch?uri=/tv/34930807,导演: 刘俊杰,央视频,VIP免费观看
6.1,15347人评价,10.9%,10.9%,49.3%,20.4%,5.7%,编剧: 张棻,陈芳彤 / 代高政 / 魏天浩 / 董颜 / 侯莹珏 / 张瑞恩 / 胡希凡 / 陈远更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-09-08(中国大陆),,集数: 30,单集片长: 10,又名: 两个星愿系列,,千金丫环,https://www.douban.com/doubanapp/dispatch?uri=/tv/35943812,导演: 林青,优酷视频,VIP免费观看
7.7,4514人评价,30.3%,30.3%,22.4%,7.5%,2.1%,编剧: 张徵微,何德瑞 / 黄思瑞 / 蔡珩 / 王瑛瑛 / 周显欣,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-15(中国大陆),,集数: 16,单集片长: 38,,IMDb: tt23333118,何加加的桃花源记,https://www.douban.com/doubanapp/dispatch?uri=/tv/35316520,导演: 武雨泽,爱奇艺视频,VIP免费观看
8.5,3945人评价,40.9%,40.9%,12.2%,1.0%,0.5%,,李雪琴 / 李松蔚 / 席瑞 / 李浩源 / 章若楠 / 刘博洋 / 蒋先贵更多...,类型: 脱口秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-09-05(中国大陆),,集数: 8,单集片长: 25分钟,,,荒野会谈,https://www.douban.com/doubanapp/dispatch?uri=/tv/35991849,导演: 王宇,,
4.8,16117人评价,7.8%,7.8%,23.5%,29.9%,28.0%,编剧: 赵玄 / 卢星漩,胡一天 / 邢菲 / 马思超 / 罗秋韵 / 牛超 / 鹿骐 / 郑伊鸣 / 祝子杰 / 贾青 / 王东 / 师铭泽 / 沙宝亮更多...,类型: 运动,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-02(中国大陆),,集数: 40,单集片长: 45分钟,"又名: Hello, The Sharpshooter",,你好神枪手,https://www.douban.com/doubanapp/dispatch?uri=/tv/35176576,导演: 刘一志,腾讯视频,VIP免费观看
6.0,2274人评价,8.2%,8.2%,38.8%,27.6%,4.1%,编剧: 白杨 / 黄磊 / 万佳龙,刘思岑 Sicen Liu / 贺文潇 / 刘晴,类型: 动画 / 奇幻 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-01-29(中国大陆),,集数: 12,单集片长: 24分钟,又名: 永生之无尽仙途 / Immortality / Eternal Life,,永生,https://www.douban.com/doubanapp/dispatch?uri=/tv/35346290,导演: 曲艺,哔哩哔哩,VIP免费观看
6.1,18313人评价,6.4%,6.4%,51.2%,18.9%,3.8%,编剧: 姵璃 / 海绵大宝 / 阿辞 / 以灵,周依然 / 马思超 / 李川 / 梁超 / 吴亚衡 / 刘园媛 / 刘金龙 / 曹恩齐 / 李明源 / 郜玄铭 / 刘凌而 / 王汀 / 赵启玥 / 孔琳更多...,类型: 剧情 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-05-05(中国大陆),,集数: 26,单集片长: 40分钟,又名: When You Be Me,IMDb: tt21073496,反转人生,https://www.douban.com/doubanapp/dispatch?uri=/tv/35170369,导演: 陈畅,芒果TV,VIP免费观看
6.1,18313人评价,6.4%,6.4%,51.2%,18.9%,3.8%,编剧: 姵璃 / 海绵大宝 / 阿辞 / 以灵,周依然 / 马思超 / 李川 / 梁超 / 吴亚衡 / 刘园媛 / 刘金龙 / 曹恩齐 / 李明源 / 郜玄铭 / 刘凌而 / 王汀 / 赵启玥 / 孔琳更多...,类型: 剧情 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-05-05(中国大陆),,集数: 26,单集片长: 40分钟,又名: When You Be Me,IMDb: tt21073496,反转人生,https://www.douban.com/doubanapp/dispatch?uri=/tv/35170369,导演: 陈畅,腾讯视频,VIP免费观看
6.2,2091人评价,6.3%,6.3%,45.7%,18.3%,4.6%,编剧: 莫婉君 / 杨姝 / 张舒怡,洪尧 / 赵圆圆 / 丁鹤 / 秦语 / 刘畅,类型: 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-09(中国大陆),,集数: 16,,又名: 细嗅危糖,,危险爱人,https://www.douban.com/doubanapp/dispatch?uri=/tv/35633587,导演: 赵非,爱奇艺视频,VIP免费观看
6.5,6264人评价,11.0%,11.0%,43.6%,12.1%,5.3%,,张纯烨 / 谢霆锋 / 张杰 / 李雪琴 / 关晓彤,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-11-29(中国大陆),,集数: 10,单集片长: 180分钟,又名: 令人心动的offer·建筑季,,令人心动的offer 第四季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35936779,,腾讯视频,VIP免费观看
7.3,2399人评价,30.7%,30.7%,27.1%,12.9%,5.0%,编剧: 胡琳琳 / 林晶晶 / 刘东岳,郭俊辰 / 任敏 / 孙伊涵 / 张志浩 / 姜冠南 / 李星辰 / 陈奕丞 / 海铃 / 曹翠芬 / 李崇霄更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-26(中国大陆),,集数: 24,单集片长: 45分钟,,IMDb: tt25150958,你好，昨天,https://www.douban.com/doubanapp/dispatch?uri=/tv/34792434,导演: 高希希,优酷视频,VIP免费观看
7.3,7107人评价,26.2%,26.2%,31.9%,11.0%,2.8%,编剧: 郑栩 / 罗亦肖 / 张裕笛 / 孙明玉,张楚寒 / 张开泰 / 陈叶生 / 贺灵榣 / 张艺 / 马睿瀚 / 潘小雪 / 代文博更多...,类型: 剧情 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-10-12(中国大陆),,集数: 25,单集片长: 35分钟,又名: 红瓦与鱼,IMDb: tt22890490,听见我的声音,https://www.douban.com/doubanapp/dispatch?uri=/tv/35358430,导演: 高青格,爱奇艺视频,VIP免费观看
5.2,7866人评价,6.7%,6.7%,38.3%,27.0%,17.7%,编剧: 徐婷 / 王旭,张雪迎 / 毕雯珺 / 郭品超 / 代斯 / 林妍柔 / 郭笑天 / 毛方圆 / 李雨洋 / 春雨 / 李欣燃 / 施南 / 张冕宸更多...,类型: 剧情 / 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-10(中国大陆),,集数: 24,单集片长: 45分钟,又名: 大神，你家夫人又挂了,,墨白,https://www.douban.com/doubanapp/dispatch?uri=/tv/35605306,导演: 王岩,爱奇艺视频,VIP免费观看
5.5,17696人评价,8.2%,8.2%,36.5%,24.8%,15.8%,编剧: 陈新月,金晨 / 王子异 / 彭雅琦 / 郑妙 / 何泽远 / 王峥 / 王艺禅 / 梁大维 / 王双 / 王秀竹 / 陈松伶 / 李雅男 / 邢岷山更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-08(中国大陆),,集数: 24,单集片长: 45分钟,又名: Why Women Love,,不会恋爱的我们,https://www.douban.com/doubanapp/dispatch?uri=/tv/35295558,导演: 高琮凯,,
3.7,8467人评价,3.6%,3.6%,17.2%,28.3%,48.1%,编剧: 王小艾 / 梁爱 / 郭帅 / 刘梦莎 / 张云霄,徐璐 / 陈都灵 / 张雨剑 / 郭品超 / 邓萃雯 / 周大为 / 易柏辰 / 陈昊蓝 / 李添诺 / 牟睿妮 / 李建义 / 朱茵 / 吴玉芳 / 杨昆 / 景研竣更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-11-25(中国大陆),,集数: 36,单集片长: 45分钟,又名: 是全新的30岁啊,IMDb: tt23773880,我们的当打之年,https://www.douban.com/doubanapp/dispatch?uri=/tv/35390527,导演: 沈阳,爱奇艺视频,VIP免费观看
3.7,8467人评价,3.6%,3.6%,17.2%,28.3%,48.1%,编剧: 王小艾 / 梁爱 / 郭帅 / 刘梦莎 / 张云霄,徐璐 / 陈都灵 / 张雨剑 / 郭品超 / 邓萃雯 / 周大为 / 易柏辰 / 陈昊蓝 / 李添诺 / 牟睿妮 / 李建义 / 朱茵 / 吴玉芳 / 杨昆 / 景研竣更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-11-25(中国大陆),,集数: 36,单集片长: 45分钟,又名: 是全新的30岁啊,IMDb: tt23773880,我们的当打之年,https://www.douban.com/doubanapp/dispatch?uri=/tv/35390527,导演: 沈阳,腾讯视频,VIP免费观看
8.2,6558人评价,36.9%,36.9%,16.0%,4.0%,1.2%,编剧: 徐一超 / 董晨 / 桃子 / 修新羽 / 杨晚晴 / 傅音宁,张东 / 陈张太康 / 李诗萌 / 季冠霖 / 张喆 / 梁晓强 / 宣晓鸣 / 商虹 / 张艺 / 钱文青 / 周莹 / 曾梦玉 / 羊仔 / 景向谁依 / 郭政建 / 严燕生 / 林强 / 王秋皓 / 杨洁 / 木易 / 柒夜更多...,类型: 科幻 / 动画 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-07-29(中国大陆),,集数: 12,单集片长: 22分钟,又名: 黑门之蜂群 / Swarm,IMDb: tt16405922,黑门,https://www.douban.com/doubanapp/dispatch?uri=/tv/35259439,导演: 徐一超,哔哩哔哩,VIP免费观看
4.0,3046人评价,1.9%,1.9%,23.5%,31.4%,38.1%,编剧:  柳骊,刘德华 / 廖昌永 / 梁静茹 / 李克勤 / 李荣浩 / 黄霄雲 / 希林娜依·高 / 李玟更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-05(中国大陆),,集数: 13,单集片长: 90分钟,又名: 2022中国好声音 / 中国好声音 第十一季,,中国好声音2022,https://www.douban.com/doubanapp/dispatch?uri=/tv/35794141,导演: 金磊,咪咕视频,VIP免费观看
5.9,2421人评价,3.3%,3.3%,55.6%,20.0%,4.4%,编剧: 李忠腾 / 李少白 / 潘韵桦 / 陈昌云,张淼怡 / 金贤正 / 普普 / 赵安第 / 唐浩 / 孔宇翀 / 王子菲 / 韩佳卉 / 宁显周 / 于秉池 / 赵广斌 / 蒋林静 / 赵熠洋 / 王龙 / 过齐鸣 / 赵秋生 / 杨柠 / 金玄雨 / 过山月 / 赵思 / 袁川航 / 艺强 / 颜嫣 / 卢夏禹更多...,类型: 爱情 / 短片 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-02-11(中国大陆),季数: 3,集数: 24,单集片长: 6分钟,又名: 我凭本事进冷宫 / Please Don't spoil me,,拜托了！别宠我 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35779062,导演: 李宏宇,,
6.1,13189人评价,7.8%,7.8%,46.8%,14.6%,8.4%,编剧: 汪启楠 / 唐郗汝 / 胡婷 / 应志南 / 何方舟 / 陆天,张雨绮 / 李泽锋 / 吴越 / 董洁 / 袁文康 / 海陆 / 黄维德 / 高鑫 / 潘之琳 / 邓飞 / 虞金泽更多...,类型: 剧情 / 家庭,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-05(中国大陆),,集数: 40,单集片长: 45分钟,又名: 妈妈的战争 / 我不要完美 / 我要上学了,IMDb: tt21073480,加油！妈妈,https://www.douban.com/doubanapp/dispatch?uri=/tv/35230923,导演: 刘一志,腾讯视频,VIP免费观看
7.0,5139人评价,25.6%,25.6%,24.4%,5.6%,12.6%,编剧: 毕鑫业 / 梅琼宇,徐晓璐 / 庞瀚辰 / 李若嘉 / 于翔 / 许慧强 / 丁翔南 / 应岱臻 / 慈婉彤 / 李川更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-12(中国大陆),,集数: 18,单集片长: 35,,,一起同过窗 第三季 番外篇,https://www.douban.com/doubanapp/dispatch?uri=/tv/36045178,导演: 叶长青,腾讯视频,VIP免费观看
7.7,3822人评价,30.3%,30.3%,18.7%,5.4%,5.1%,,李龙滨,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-11-07(中国大陆),,集数: 11,单集片长: 50分钟,,,航拍中国 第四季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35651786,导演: 余乐 / 李浩洋,央视频,免费观看
7.7,3822人评价,30.3%,30.3%,18.7%,5.4%,5.1%,,李龙滨,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-11-07(中国大陆),,集数: 11,单集片长: 50分钟,,,航拍中国 第四季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35651786,导演: 余乐 / 李浩洋,哔哩哔哩,免费观看
7.8,3608人评价,31.3%,31.3%,20.9%,4.9%,3.7%,,黄明昊 / 哈妮克孜 / 梁靖康 / 秦霄贤 / 王鹤棣,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-07-23(中国大陆),季数: 1,集数: 10,单集片长: 60分钟,,,全力以赴的行动派,https://www.douban.com/doubanapp/dispatch?uri=/tv/36015060,,,
5.6,14200人评价,6.2%,6.2%,37.9%,24.1%,13.8%,编剧: 孟雯婧,陈钰琪 / 林一 / 晏紫东 / 马丽 / 唐旭 / 房子斌 / 苑冉 / 天爱 / 孙凯 / 刘交心 / 秦焰 / 邹廷威 / 鲍天琦 / 杨紫嫣 / 李大光 / 穆乐恩 / 左晓龙 / 闫勤 / 孙良君 / 黄小戈更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-01-26(中国大陆),,集数: 34,单集片长: 45分钟,又名: Memory Of Encaustic Tile,IMDb: tt17425348,昔有琉璃瓦,https://www.douban.com/doubanapp/dispatch?uri=/tv/35087795,导演: 田宇,,
6.4,15350人评价,16.0%,16.0%,36.9%,20.7%,5.4%,编剧: 鲜橙,蔡文静 / 彭冠英 / 杨琼 / 王劲松 / 李乃文 / 岳旸 / 林源 / 萨日娜 / 凌子桐 / 钱漪 / 栾浚威 / 王乙竹 / 王唯 / 金梦阳子 / 向奕铮 / 王从懿 / 曹需恒 / 施羽 / 富扬恩更多...,类型: 爱情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-11-02(中国大陆),,集数: 38,单集片长: 45分钟,又名: Unexpected Falling,IMDb: tt23332750,不期而至,https://www.douban.com/doubanapp/dispatch?uri=/tv/35307403,导演: 闫宇彤,优酷视频,VIP免费观看
6.7,4081人评价,13.9%,13.9%,34.4%,14.7%,4.4%,,金晨 / 李希侃 / 苏晓彤 / 萧敬腾 / 大左,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-06-08(中国大陆),季数: 2,集数: 10,单集片长: 100分钟,,,怦然心动20岁 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35744790,,优酷视频,VIP免费观看
6.3,19122人评价,15.5%,15.5%,31.7%,16.4%,11.3%,编剧: 王晨辰,王一博 / 韩庚 / 李承铉 / 刘雨昕,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-08-13(中国大陆),季数: 5,集数: 12,,又名: 这就是街舞5 / Street Dance of China 5 / 这就是街舞V：青春季,,这！就是街舞 第五季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35840437,导演: 陆伟,优酷视频,VIP免费观看
7.8,1354人评价,25.8%,25.8%,21.5%,5.3%,1.4%,,周德斌 / 宇宸 / 李天行 / 李晋 / 赵乙屾 / 吴嵩 / 非我 / 小白龙 / 崔紫钞 / 小帆船 / 王睿峰 / 玖姑 / 秦霄 / 严野 / 邬立强 / 马戎戎 / 张辰 / 邵亮 / 王璐 / 储晓辉更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-12-23(中国大陆),,集数: 19,单集片长: 60分钟,,,想要问问你敢不敢,https://www.douban.com/doubanapp/dispatch?uri=/tv/36099884,导演: 程工,优酷视频,VIP免费观看
6.2,7804人评价,3.3%,3.3%,52.4%,14.6%,4.2%,编剧: 赵林,陆妍淇 / 杨泽 / 倪寒尽 / 郭嘉语,类型: 剧情 / 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2022-05-13(中国大陆),季数: 1,集数: 20,单集片长: 10分钟,,,别跟姐姐撒野,https://www.douban.com/doubanapp/dispatch?uri=/tv/35881965,导演: 曾庆杰,优酷视频,VIP免费观看
